episodes,win_rate,loss_rate,bust_rate,avg_reward,policy_loss,value_loss,entropy
56724,0.340734415029889,0.5789923142613151,0.5029888983774552,-0.23825789923142612,0.003309093613643199,0.1684557069092989,0.040309499786235395
57870,0.34205933682373474,0.5802792321116929,0.4930191972076789,-0.23821989528795812,0.0018553511414211243,0.16952554639428855,0.04912340589798987
59090,0.36885245901639346,0.5459016393442623,0.4745901639344262,-0.17704918032786884,0.0019269588869065047,0.15785778034478426,0.06743740164674819
60278,0.39141414141414144,0.5429292929292929,0.4696969696969697,-0.15151515151515152,-0.0013668956409674138,0.16993196122348309,0.05073072700761259
61448,0.3957264957264957,0.523931623931624,0.4700854700854701,-0.1282051282051282,4.790040547959506e-05,0.1667551688849926,0.04655929207801819
62611,0.36371453138435084,0.5588993981083406,0.4823731728288908,-0.1951848667239897,0.0004909823997877538,0.16982709430158138,0.046051579108461735
63795,0.3969594594594595,0.5295608108108109,0.46452702702702703,-0.13260135135135134,0.0018579788622446359,0.16701873932033778,0.04196976348757744
64965,0.36666666666666664,0.5658119658119658,0.48547008547008547,-0.19914529914529913,7.051171269267797e-06,0.1646955121308565,0.055373232485726474
66167,0.36938435940099834,0.5440931780366056,0.47753743760399336,-0.17470881863560733,-0.002035128034185618,0.16323182154446841,0.05470136725343764
67365,0.33889816360601,0.5767946577629383,0.5025041736227045,-0.2378964941569282,0.00044632668141275644,0.1625705661252141,0.04796501328237355
68528,0.3619948409286328,0.5666380051590714,0.48409286328460877,-0.20464316423043852,0.00024540903978049756,0.1697846781462431,0.04752321434207261
69677,0.3568320278503046,0.5909486510008704,0.5195822454308094,-0.23411662315056572,0.0016615661385003476,0.16363896150141954,0.05243396307341754
70847,0.358974358974359,0.5683760683760684,0.5017094017094017,-0.2094017094017094,-0.0013156557106412947,0.16346648130565883,0.04128571948967874
72019,0.35238907849829354,0.5648464163822525,0.4786689419795222,-0.21245733788395904,0.007035147561691701,0.1676606945693493,0.048500553844496606
73189,0.37264957264957266,0.5538461538461539,0.4735042735042735,-0.1811965811965812,0.001876271516084671,0.17330344747751952,0.0454745332011953
74376,0.38331929233361417,0.5518112889637742,0.4802021903959562,-0.16849199663016007,-0.00040994392766151576,0.16472441256046294,0.03785831539425999
75520,0.3409090909090909,0.5804195804195804,0.513986013986014,-0.2395104895104895,0.0005042881588451564,0.15968315079808235,0.03767719282768667
76696,0.3673469387755102,0.548469387755102,0.47534013605442177,-0.18112244897959184,0.0005144076771102845,0.16372741982340813,0.03525285662617535
77875,0.366412213740458,0.5513146734520781,0.4766751484308736,-0.18490245971162,0.0008054086065385491,0.17057407610118389,0.02703912416473031
79034,0.3727351164797239,0.5616911130284729,0.48058671268334774,-0.18895599654874892,0.004261772811878473,0.16643905714154245,0.030816713767126202
80195,0.35658914728682173,0.5822566752799311,0.5219638242894057,-0.22566752799310938,-0.0007201991800684481,0.16023586969822645,0.02294461817946285
81341,0.3656195462478185,0.5593368237347295,0.5026178010471204,-0.193717277486911,0.0009266519919037819,0.1670453704893589,0.030001793522387743
82496,0.3341991341991342,0.5922077922077922,0.5108225108225108,-0.258008658008658,0.0007128340017516166,0.16452419869601725,0.028126350580714644
83686,0.38235294117647056,0.5336134453781513,0.46974789915966386,-0.15126050420168066,0.00019365138141438364,0.1713112672790885,0.03906039106659591
84841,0.3645021645021645,0.5402597402597402,0.47619047619047616,-0.17575757575757575,0.0018931706028524787,0.16678397860378028,0.03773112026974559
86013,0.37542662116040953,0.5349829351535836,0.4778156996587031,-0.15955631399317405,0.0019306391710415482,0.16951832845807074,0.038377895741723476
87135,0.39215686274509803,0.5347593582887701,0.4536541889483066,-0.14260249554367202,0.00039694701554253696,0.1751895286142826,0.03524340286385268
88274,0.3617208077260755,0.5618964003511853,0.5100965759438104,-0.20017559262510976,-0.0010344797978177668,0.16465894747525453,0.02887773890979588
89471,0.35004177109440265,0.568922305764411,0.4878863826232247,-0.21888053467000834,0.0005133080645464361,0.1606839096173644,0.036870418372564016
90651,0.3694915254237288,0.5652542372881356,0.4915254237288136,-0.19576271186440677,-0.000857795076444745,0.1723526082932949,0.027286004973575473
91809,0.37219343696027635,0.5595854922279793,0.48704663212435234,-0.18739205526770294,0.00015370955225080252,0.16973568573594094,0.029202220612205565
92967,0.35664939550949915,0.5673575129533679,0.48791018998272884,-0.21070811744386875,0.0016168363043107092,0.16613741759210826,0.03695978228934109
94111,0.35664335664335667,0.5594405594405595,0.49038461538461536,-0.20279720279720279,0.0019034206110518427,0.1680491130799055,0.03787531941197812
95275,0.3539518900343643,0.570446735395189,0.49140893470790376,-0.21649484536082475,0.0008713705814443528,0.1676199471578002,0.04577392521314323
96486,0.34434351775392236,0.5681255161023947,0.48637489677952106,-0.22378199834847234,-0.0007658230140805244,0.1569017693400383,0.056339038303121924
97648,0.3623063683304647,0.5800344234079173,0.5266781411359724,-0.21772805507745266,-0.0037553554750047622,0.16804813649505376,0.05848455978557467
98833,0.3856540084388186,0.540084388185654,0.4607594936708861,-0.15443037974683543,0.005847287958022207,0.17403604611754417,0.054882562276907264
100018,0.3561181434599156,0.5679324894514768,0.49957805907173,-0.21181434599156118,0.003159648645669222,0.16299169678241016,0.03946870493236929
101213,0.39330543933054396,0.5347280334728034,0.47447698744769873,-0.1414225941422594,2.11140897590667e-05,0.16657242365181446,0.03836908177472651
102359,0.3403141361256545,0.5759162303664922,0.5069808027923212,-0.2356020942408377,0.0007705421303398907,0.16856985110789538,0.04526393939740956
103531,0.35921501706484643,0.5563139931740614,0.4786689419795222,-0.197098976109215,0.0009027566178701818,0.16369661130011082,0.046985082374885676
104682,0.368375325803649,0.5430060816681147,0.46828844483058213,-0.1746307558644657,0.0011014712392352522,0.1627768784761429,0.04670096854679286
105849,0.36246786632390743,0.5698371893744645,0.4961439588688946,-0.207369323050557,-0.00054283298086375,0.16281584091484547,0.05442863376811147
107018,0.3721129170230967,0.5474764756201882,0.46535500427716,-0.17536355859709152,0.0004250238067470491,0.16592338308691978,0.04656613753177226
108167,0.36640557006092256,0.5639686684073107,0.4995648389904265,-0.19756309834638816,0.0009589736990164965,0.169565505720675,0.0381905087037012
109334,0.36503856041131105,0.5475578406169666,0.4721508140531277,-0.18251928020565553,0.004187032720074058,0.17072215266525745,0.03658217238262296
110525,0.3786733837111671,0.5424013434089001,0.4651553316540722,-0.163727959697733,-0.0003573989844880998,0.1712885729968548,0.03794750566594303
111677,0.3619791666666667,0.5659722222222222,0.4913194444444444,-0.20399305555555555,0.00022098157787695528,0.16319121289998292,0.03647706285119057
112832,0.354978354978355,0.5688311688311688,0.49523809523809526,-0.21385281385281385,-0.0005984613380860537,0.1688600854948163,0.04797657718881965
114013,0.3852667231160034,0.5351397121083827,0.45977984758679086,-0.14987298899237933,-0.0011216018348932267,0.17048398833721876,0.05499079641886055
115211,0.34808013355592654,0.5776293823038398,0.5108514190317195,-0.2295492487479132,-0.001386479428038001,0.15883980151265858,0.05155115984380245
116381,0.37094017094017095,0.5581196581196581,0.4846153846153846,-0.18717948717948718,0.0039430830860510465,0.16774992309510708,0.04947493197396398
117590,0.3763440860215054,0.5516956162117452,0.4640198511166253,-0.17535153019023986,-0.0027165566221810876,0.16639239992946386,0.056639316212385896
118756,0.362778730703259,0.5754716981132075,0.5051457975986278,-0.21269296740994853,-0.00048474501818418503,0.1702272854745388,0.04951046211645007
119938,0.3637901861252115,0.5516074450084603,0.46277495769881555,-0.18781725888324874,-0.0006333587632980197,0.16583001427352428,0.04365731249563396
121124,0.3642495784148398,0.5615514333895447,0.4814502529510961,-0.1973018549747049,0.00041733471443876623,0.17109742872416972,0.05920903328806162
122322,0.3756260434056761,0.5475792988313857,0.46327212020033387,-0.17195325542570952,-0.0020151039876509457,0.16782384049147367,0.0744444071315229
123499,0.3602378929481733,0.5598980458793543,0.4689889549702634,-0.19966015293118097,0.0012076813203748316,0.16550517547875643,0.0583514173515141
124652,0.37727666955767564,0.5385949696444059,0.4527320034692108,-0.16131830008673026,0.0002844028756953776,0.1759138246998191,0.05188028854317963
125829,0.3644859813084112,0.5632965165675446,0.4766355140186916,-0.1988105352591334,0.00020355728920549155,0.1766026785597205,0.04325655817519873
127018,0.37342304457527337,0.5584524810765349,0.4894869638351556,-0.18502943650126155,0.0009618273004889488,0.16379712168127297,0.03959071948193014
128193,0.37361702127659574,0.5302127659574468,0.47319148936170213,-0.15659574468085105,0.0009292864648159594,0.17209191359579562,0.041884399065747854
129391,0.34974958263772954,0.5726210350584308,0.5058430717863105,-0.22287145242070117,0.0005914752022363245,0.16169129461050033,0.045440158573910594
130558,0.35389888603256214,0.5801199657240789,0.508140531276778,-0.2262210796915167,-0.00018299557850696147,0.15936963260173798,0.0544544723816216
131738,0.35677966101694913,0.5584745762711865,0.47203389830508474,-0.2016949152542373,-0.00012702697422355412,0.16465552970767022,0.04594851951114833
132913,0.34638297872340423,0.5804255319148937,0.5038297872340426,-0.23404255319148937,-0.00048152500530704854,0.16259466093033553,0.03832569324877113
134079,0.37735849056603776,0.5506003430531733,0.47427101200686106,-0.1732418524871355,-0.0005341222509741783,0.16540040485560895,0.032014713366515936
135249,0.3581196581196581,0.5615384615384615,0.4794871794871795,-0.20341880341880342,0.0007577067823149264,0.16806710008531808,0.03712985408492386
136426,0.3806287170773152,0.5581988105352591,0.48598130841121495,-0.17757009345794392,-0.0009322257305029779,0.1672593319788575,0.03269266893621534
137626,0.3491666666666667,0.5791666666666667,0.5166666666666667,-0.23,-0.0005315285292454064,0.16150784082710742,0.031154274055734277
138814,0.35269360269360267,0.5673400673400674,0.4890572390572391,-0.21464646464646464,0.0038486464938614516,0.16217520032078028,0.03419153238646686
140022,0.3617549668874172,0.5728476821192053,0.49503311258278143,-0.21109271523178808,-4.263867158442736e-05,0.16462556812912227,0.028584555047564207
141214,0.348993288590604,0.5805369127516778,0.49916107382550334,-0.23154362416107382,-0.0003916159621439874,0.15994189474731685,0.02827830135356635
142393,0.3621713316369805,0.5674300254452926,0.4817642069550466,-0.20525869380831213,-0.0002729295345488936,0.1647860784083605,0.023104480584152043
143560,0.36503856041131105,0.5638389031705227,0.47472150814053127,-0.19880034275921166,-0.00015737301437184214,0.1687888100743294,0.030940221855416894
144723,0.351676698194325,0.5795356835769562,0.5055889939810834,-0.22785898538263114,-0.0011433067847974598,0.16150512527674438,0.03506521710660308
145913,0.3563025210084034,0.5705882352941176,0.5008403361344538,-0.21428571428571427,-0.001150664989836514,0.16368987485766412,0.02478002702118829
147052,0.3687445127304653,0.5504828797190519,0.4881474978050922,-0.18173836698858647,-0.0004355285433121026,0.16893164906650782,0.04497957455459982
148227,0.3668085106382979,0.5591489361702128,0.49446808510638296,-0.19234042553191488,-0.0006733773043379188,0.16357419174164534,0.03514917299617082
149407,0.3677966101694915,0.5508474576271186,0.46864406779661016,-0.18305084745762712,-0.0006676347227767109,0.15923710279166697,0.04011077040340751
150556,0.3463881636205396,0.577023498694517,0.5239338555265448,-0.23063533507397738,-0.0018570056243333965,0.16865837816148996,0.0543611173518002
151687,0.3448275862068966,0.583554376657825,0.5216622458001768,-0.23872679045092837,-0.004846073006046936,0.1628915887326002,0.0529042418114841
152851,0.3702749140893471,0.5584192439862543,0.49054982817869414,-0.18814432989690721,-0.00226955977268517,0.16615809947252275,0.043289650790393354
154021,0.358974358974359,0.5709401709401709,0.4829059829059829,-0.21196581196581196,0.0022453335230238737,0.1715606242418289,0.03971596600022167
155190,0.3541488451668092,0.5731394354148845,0.49101796407185627,-0.21899059024807527,-1.1389033170416952e-05,0.16783775705844164,0.030197990592569113
156362,0.363481228668942,0.5674061433447098,0.49402730375426623,-0.20392491467576793,-0.0011377815972082317,0.1715188642963767,0.03035194252151996
157514,0.3559027777777778,0.5711805555555556,0.5052083333333334,-0.2152777777777778,-0.0006394281866960227,0.17539663091301919,0.052936424827203156
158697,0.34911242603550297,0.558748943364328,0.463229078613694,-0.20963651732882502,-0.0033225983730517327,0.1675528509542346,0.07761218454688787
159910,0.36933223413025557,0.5507007419620775,0.45671887881286066,-0.18136850783182193,-0.0037571686145383863,0.17096757739782334,0.0639912061393261
161069,0.35030198446937016,0.5729076790336497,0.48921484037963764,-0.22260569456427956,-0.0009042496036272496,0.1694236734881997,0.05567203047685325
162241,0.3626279863481229,0.560580204778157,0.4931740614334471,-0.19795221843003413,-0.0007137127104215324,0.1611353361979127,0.04417355302721262
163395,0.3804159445407279,0.5545927209705372,0.4696707105719237,-0.17417677642980936,-0.000713531265500933,0.17494820114225149,0.04316898135002702
164609,0.3904448105436573,0.5420098846787479,0.4769357495881384,-0.1515650741350906,-0.001841216953471303,0.16406333558261393,0.039023520052433015
165786,0.3500424808836024,0.5777400169923534,0.5063721325403568,-0.22769753610875107,-0.0006849161174613983,0.16185939610004424,0.032014107797294855
167000,0.357495881383855,0.5617792421746294,0.4917627677100494,-0.2042833607907743,0.0013643517158925533,0.16629834454506637,0.03418361053336412
168138,0.35588752196836554,0.562390158172232,0.4833040421792619,-0.20650263620386644,0.0004350215429440141,0.16471296176314354,0.048837847588583824
169349,0.34929810074318746,0.5681255161023947,0.47894302229562347,-0.21882741535920727,-0.0016372803132981063,0.1566575113683939,0.06173167494125664
170502,0.36079791847354725,0.5507372072853426,0.4778837814397225,-0.1899392888117953,-0.0021366981440223754,0.17808519378304483,0.04110306592192501
171679,0.3491928632115548,0.5777400169923534,0.5097706032285472,-0.22854715378079865,-0.0022098441433627157,0.15955379288643598,0.04521915668155998
172850,0.36037574722459437,0.5576430401366353,0.4901793339026473,-0.19726729291204098,0.00044376152800396085,0.1613424766808748,0.04791953191161156
174042,0.33808724832214765,0.5780201342281879,0.5041946308724832,-0.23993288590604026,0.004162003786768764,0.15823050308972597,0.04225692935287952
175200,0.3704663212435233,0.5518134715025906,0.4896373056994819,-0.18134715025906736,-0.0024162928253645076,0.16295302771031855,0.04128444285597652
176369,0.3592814371257485,0.5594525235243798,0.48845166809238666,-0.20017108639863132,-0.000557633867720142,0.16434954963624476,0.04048126586712897
177592,0.36631234668847096,0.5502861815208504,0.48405560098119377,-0.1839738348323794,-0.002602564240805805,0.1704784594476223,0.07171085090376436
178807,0.36707818930041153,0.5555555555555556,0.45596707818930043,-0.18847736625514402,-0.0029897107859142126,0.16861664559692144,0.07543875314295292
179990,0.36517328825021134,0.5536770921386306,0.47675401521555366,-0.18850380388841928,-0.0029398362734355033,0.16377757359296083,0.054608673229813574
181174,0.35557432432432434,0.5709459459459459,0.5059121621621622,-0.21537162162162163,-0.0009184421680402011,0.16853942424058915,0.05200201324187219
182355,0.3454699407281964,0.5715495342929721,0.4953429297205758,-0.2260795935647756,-0.0015243370551615953,0.15914889816194772,0.05611197031103075
183576,0.37674037674037675,0.5487305487305487,0.4701064701064701,-0.171990171990172,-0.0014818284194916486,0.16257858090102673,0.0449932427611202
184794,0.37192118226600984,0.5476190476190477,0.45977011494252873,-0.17569786535303777,-0.001453421707265079,0.16864084023982287,0.05202233400195837
185951,0.37251512532411407,0.5617977528089888,0.4961106309420916,-0.18928262748487468,-0.0015922795864753425,0.16844096221029758,0.05212876354344189
187116,0.34163090128755363,0.590557939914163,0.5141630901287554,-0.24892703862660945,-0.00036397881340235474,0.16346039324998857,0.0573204000480473
188286,0.35213675213675216,0.5666666666666667,0.5017094017094017,-0.21452991452991452,0.0014939643209800125,0.16740083172917367,0.05450418246909976
189431,0.36768558951965064,0.5441048034934498,0.4829694323144105,-0.17641921397379912,-0.0017847441078629345,0.17224837578833102,0.047761047864332794
190615,0.35135135135135137,0.5768581081081081,0.4839527027027027,-0.22550675675675674,0.0010251278523355722,0.16022508610039948,0.059597552800551054
191806,0.380352644836272,0.5373635600335852,0.4441645675902603,-0.1570109151973132,-0.001700963155599311,0.17454230934381484,0.07014532624743879
192983,0.3746813933729822,0.5522514868309261,0.4689889549702634,-0.17757009345794392,-0.0016672854777425527,0.1595861142501235,0.06123669841326773
194162,0.3672603901611535,0.553011026293469,0.4715860899067006,-0.18575063613231552,-0.0012870210746768862,0.1643971348181367,0.05199175146408379
195336,0.3424190800681431,0.5809199318568995,0.504258943781942,-0.23850085178875638,-0.0009880190307740122,0.15328644644469022,0.05101882456801832
196543,0.34299917149958575,0.5700082850041425,0.49544324772162385,-0.22700911350455674,-0.0004878498730249703,0.15698020178824662,0.0511757523752749
197755,0.3655115511551155,0.5627062706270627,0.485973597359736,-0.1971947194719472,0.002931031968910247,0.16197794266045093,0.047020591865293684
198916,0.36089577950043067,0.5512489233419466,0.4754521963824289,-0.19035314384151594,0.00020046045538038015,0.1673599673435092,0.04148201630450785
200088,0.3779863481228669,0.537542662116041,0.45733788395904434,-0.15955631399317405,-0.00015622159698978067,0.16950648203492164,0.05607975122984499
